Evento 	Fecha 	Hora 	Lat 	Long 	Prof.					
(km) 	Int 	Mag 	Tipo Mag 	LocalizaciÛn 	info					
818318	23/01/2008	5:32:27	28.5862	-16.0941	23		2	4	NE SANTA CRUZ DE TENERIFE.ITF 	[+] info
819035	27/01/2008	8:33:01	28.2784	-16.3256	-999		1.7	4	SE CANDELARIA.ITF 	[+] info
819305	28/01/2008	15:32:43	28.2744	-16.7183	-999		1.3	4	NE GUÕA DE ISORA.ITF 	[+] info
819339	29/01/2008	3:21:22	28.2616	-16.6639	-999		1.1	4	NW VILAFLOR.ITF 	[+] info
819340	29/01/2008	4:44:16	28.0807	-16.1182	27		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
819489	29/01/2008	12:32:30	28.5961	-16.0206	31		1.6	4	ATL¡NTICO-CANARIAS 	[+] info
820297	02/02/2008	14:06:58	28.0409	-16.1634	-999		1.5	4	ATL¡NTICO-CANARIAS 	[+] info
820751	04/02/2008	19:08:55	28.0908	-16.7398	-999		1.1	4	SW ADEJE.ITF 	[+] info
821279	07/02/2008	1:33:08	28.0046	-16.3482	-999		1.5	4	ATL¡NTICO-CANARIAS 	[+] info
821853	09/02/2008	2:12:54	28.1723	-16.3005	31		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
821957	10/02/2008	6:03:57	28.203	-16.2502	-999		1	4	ATL¡NTICO-CANARIAS 	[+] info
822106	11/02/2008	11:32:46	28.193	-16.2799	-999		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
823048	14/02/2008	23:10:40	28.1732	-16.2056	28		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
823419	15/02/2008	20:59:25	28.0729	-16.1885	32		2.1	4	ATL¡NTICO-CANARIAS 	[+] info
823441	16/02/2008	4:33:50	28.1818	-16.1932	-999		1.4	4	ATL¡NTICO-CANARIAS 	[+] info
823487	16/02/2008	20:19:10	28.0997	-16.1039	37		2	4	ATL¡NTICO-CANARIAS 	[+] info
825049	22/02/2008	12:19:34	28.2309	-16.2151	28		1.9	4	ATL¡NTICO-CANARIAS 	[+] info
825169	22/02/2008	13:15:30	28.2261	-16.1937	27		1.6	4	ATL¡NTICO-CANARIAS 	[+] info
825516	23/02/2008	19:59:30	28.1644	-16.1818	26		1.6	4	ATL¡NTICO-CANARIAS 	[+] info
826664	28/02/2008	5:30:24	28.1026	-16.1741	30		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
826877	28/02/2008	19:29:09	28.1973	-16.2189	-999		1.5	4	ATL¡NTICO-CANARIAS 	[+] info
827631	03/03/2008	6:43:25	28.1256	-16.2161	17		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
827874	03/03/2008	19:40:22	28.8642	-16.2608	59		2.3	3	ATL¡NTICO-CANARIAS 	[+] info
827980	04/03/2008	13:30:45	28.447	-16.4859	29		2.2	4	NW LA VICTORIA DE ACENTEJO.ITF 	[+] info
829438	13/03/2008	5:08:35	28.2706	-16.7105	-999		1.1	4	NE GUÕA DE ISORA.ITF 	[+] info
831445	24/03/2008	13:01:15	28.0954	-16.2177	13		1.4	4	ATL¡NTICO-CANARIAS 	[+] info
831671	25/03/2008	20:52:49	28.2134	-16.216	4		1.4	4	ATL¡NTICO-CANARIAS 	[+] info
831825	26/03/2008	13:25:09	28.2294	-16.1397	17		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
835240	13/04/2008	22:04:07	28.4281	-15.9936	34		2	4	ATL¡NTICO-CANARIAS 	[+] info
838298	29/04/2008	2:55:55	28.0653	-16.1766	-999		1.4	4	ATL¡NTICO-CANARIAS 	[+] info
840477	08/05/2008	17:19:33	28.2156	-16.2794	-999		1.9	4	ATL¡NTICO-CANARIAS 	[+] info
841265	13/05/2008	7:45:29	28.4429	-16.0148	30	III 	3.5	4	ATL¡NTICO-CANARIAS 	[+] info
841830	14/05/2008	20:38:54	28.1632	-16.7159	-999		1.2	4	N ADEJE.ITF 	[+] info
843533	20/05/2008	21:18:30	28.2872	-16.3697	-999		1.4	4	SE G‹ÕMAR.ITF 	[+] info
843618	21/05/2008	8:00:48	28.1274	-16.1301	-999		1.6	4	ATL¡NTICO-CANARIAS 	[+] info
845762	28/05/2008	15:44:16	28.1732	-16.2299	36		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
845805	28/05/2008	18:23:22	28.1859	-16.1168	-999		1.9	4	ATL¡NTICO-CANARIAS 	[+] info
847989	07/06/2008	13:01:48	28.1414	-16.1638	3		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
848138	08/06/2008	23:32:00	28.1237	-16.1328	-999		1.4	4	ATL¡NTICO-CANARIAS 	[+] info
850474	19/06/2008	2:17:16	28.1032	-16.1117	-999		1.4	4	ATL¡NTICO-CANARIAS 	[+] info
851154	22/06/2008	6:07:39	28.2305	-16.4096	-999		1	4	SE FASNIA.ITF 	[+] info
851468	24/06/2008	1:20:52	28.0842	-16.1474	5		1.9	4	ATL¡NTICO-CANARIAS 	[+] info
853223	01/07/2008	5:24:52	28.3976	-16.7414	13		1.4	4	NE GARACHICO.ITF 	[+] info
853605	03/07/2008	3:47:57	28.3539	-16.2635	17		2	4	E CANDELARIA.ITF 	[+] info
855412	11/07/2008	23:33:50	28.4427	-16.9318	-999		1.1	4	ATL¡NTICO-CANARIAS 	[+] info
855489	12/07/2008	19:01:44	28.3702	-16.3798	32		1.8	4	NW CANDELARIA.ITF 	[+] info
856960	19/07/2008	2:59:23	28.0994	-16.1484	4		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
857169	20/07/2008	4:25:07	28.6894	-15.9185	76		2.4	3	ATL¡NTICO-CANARIAS 	[+] info
857285	21/07/2008	5:52:46	28.1111	-16.1847	25		1.9	4	ATL¡NTICO-CANARIAS 	[+] info
858071	23/07/2008	16:24:20	28.2395	-16.1195	-999		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
858665	26/07/2008	0:42:07	28.0915	-16.213	38		1.6	4	ATL¡NTICO-CANARIAS 	[+] info
859349	30/07/2008	1:53:22	28.2522	-16.3018	-999		1.2	4	SE G‹ÕMAR.ITF 	[+] info
859350	30/07/2008	2:02:50	28.2839	-16.3608	-999		0.7	4	SE G‹ÕMAR.ITF 	[+] info
859589	31/07/2008	2:49:21	28.5369	-16.8331	-999		1.2	4	ATL¡NTICO-CANARIAS 	[+] info
861809	10/08/2008	21:59:49	28.0871	-16.1511	10		1.3	4	ATL¡NTICO-CANARIAS 	[+] info
863436	20/08/2008	20:46:51	28.2806	-15.8918	-999		1.3	4	ATL¡NTICO-CANARIAS 	[+] info
864185	24/08/2008	16:02:33	28.2334	-16.684	-999		1.4	4	NE GUÕA DE ISORA.ITF 	[+] info
864186	24/08/2008	16:02:49	28.2095	-16.6834	-999		1.4	4	NW VILAFLOR.ITF 	[+] info
864187	24/08/2008	16:06:50	28.2354	-16.6872	-999		1.6	4	NE GUÕA DE ISORA.ITF 	[+] info
864189	24/08/2008	16:07:17	28.2404	-16.6796	-999		1.2	4	NE GUÕA DE ISORA.ITF 	[+] info
864188	24/08/2008	16:08:56	28.2016	-16.6879	-999		1.2	4	NW VILAFLOR.ITF 	[+] info
864254	25/08/2008	3:36:32	28.228	-16.6802	1		0.9	4	NW VILAFLOR.ITF 	[+] info
865521	30/08/2008	8:18:29	28.1337	-16.2143	17		1.4	4	ATL¡NTICO-CANARIAS 	[+] info
865978	02/09/2008	1:58:45	28.1118	-16.1385	-999		1.1	4	ATL¡NTICO-CANARIAS 	[+] info
866764	06/09/2008	11:16:24	28.1093	-16.2094	-999		1.9	4	ATL¡NTICO-CANARIAS 	[+] info
867787	12/09/2008	3:47:58	28.1532	-16.1782	15		2	4	ATL¡NTICO-CANARIAS 	[+] info
874937	08/10/2008	23:15:54	28.0896	-16.1843	-999		1.9	4	ATL¡NTICO-CANARIAS 	[+] info
875230	09/10/2008	21:40:38	28.1029	-16.1421	3		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
875557	11/10/2008	4:38:15	28.1166	-16.1827	-999		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
876236	13/10/2008	10:54:07	28.0968	-16.186	7		2.1	4	ATL¡NTICO-CANARIAS 	[+] info
877038	15/10/2008	13:26:14	28.1312	-16.1868	-999		1.6	4	ATL¡NTICO-CANARIAS 	[+] info
878451	20/10/2008	2:48:34	28.0726	-16.158	11		2.2	4	ATL¡NTICO-CANARIAS 	[+] info
878749	20/10/2008	18:42:38	28.1874	-16.1863	5		1.5	4	ATL¡NTICO-CANARIAS 	[+] info
879456	21/10/2008	19:15:03	28.1535	-16.1801	-999		1.3	4	ATL¡NTICO-CANARIAS 	[+] info
886776	25/11/2008	8:56:54	28.1615	-16.2942	29		1.9	4	ATL¡NTICO-CANARIAS 	[+] info
890406	22/12/2008	22:54:20	28.9711	-16.3868	64		2.4	3	ATL¡NTICO-CANARIAS 	[+] info
891661	06/01/2009	6:12:24	28.239	-16.3028	12		2.2	4	E FASNIA.ITF 	[+] info
895098	29/01/2009	1:13:19	28.0188	-16.1908	27		2.1	4	ATL¡NTICO-CANARIAS 	[+] info
896506	04/02/2009	6:29:27	28.1686	-16.2263	25		2	4	ATL¡NTICO-CANARIAS 	[+] info
899089	18/02/2009	19:39:18	28.2302	-16.7269	-999		1.4	4	NE GUÕA DE ISORA.ITF 	[+] info
899406	19/02/2009	19:10:53	28.0928	-16.2692	24		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
900271	26/02/2009	2:19:54	28.1433	-16.2753	18		2.1	4	ATL¡NTICO-CANARIAS 	[+] info
900787	28/02/2009	23:22:33	28.1841	-16.716	-999		1.3	4	SE GUÕA DE ISORA.ITF 	[+] info
902149	10/03/2009	18:13:37	28.8671	-16.8913	41		3.6	3	ATL¡NTICO-CANARIAS 	[+] info
902943	16/03/2009	11:10:09	28.5724	-15.6642	40		3.4	3	ATL¡NTICO-CANARIAS 	[+] info
903234	18/03/2009	6:03:47	28.2208	-16.1077	-999		1.1	4	ATL¡NTICO-CANARIAS 	[+] info
903608	19/03/2009	20:43:45	28.0959	-16.211	37	II 	3.1	4	ATL¡NTICO-CANARIAS 	[+] info
903614	19/03/2009	20:51:29	28.0868	-16.2261	-999		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
903986	23/03/2009	21:50:10	28.0351	-15.9214	-999		1.2	4	ATL¡NTICO-CANARIAS 	[+] info
904574	29/03/2009	19:43:30	28.0652	-16.228	35		1.6	4	ATL¡NTICO-CANARIAS 	[+] info
905689	04/04/2009	11:08:28	28.1327	-16.1776	-999		2.3	4	ATL¡NTICO-CANARIAS 	[+] info
906925	10/04/2009	5:12:53	28.0874	-16.2131	-999		1.1	4	ATL¡NTICO-CANARIAS 	[+] info
907065	12/04/2009	6:10:02	28.0986	-16.1119	-999		2.1	4	ATL¡NTICO-CANARIAS 	[+] info
908700	21/04/2009	16:21:08	28.3375	-16.4053	-999		1.4	4	E ARAFO.ITF 	[+] info
909442	25/04/2009	7:47:44	28.1399	-16.1391	-999		1.9	4	ATL¡NTICO-CANARIAS 	[+] info
909715	28/04/2009	9:51:55	28.2951	-16.0436	-999		1.2	4	ATL¡NTICO-CANARIAS 	[+] info
910384	01/05/2009	17:55:03	28.1844	-16.0847	-999		2.6	4	ATL¡NTICO-CANARIAS 	[+] info
911430	08/05/2009	5:53:55	28.6665	-16.2838	42		2.8	3	ATL¡NTICO-CANARIAS 	[+] info
915443	29/05/2009	11:09:14	28.965	-15.9313	-999		2	4	ATL¡NTICO-CANARIAS 	[+] info
917374	07/06/2009	10:29:41	28.7425	-15.8683	33		2.7	4	ATL¡NTICO-CANARIAS 	[+] info
919066	13/06/2009	23:32:29	28.0833	-16.161	-999		2.3	4	ATL¡NTICO-CANARIAS 	[+] info
919100	13/06/2009	23:58:42	28.8931	-16.3091	45		3.5	3	ATL¡NTICO-CANARIAS 	[+] info
920499	19/06/2009	21:30:48	28.2584	-16.0671	16		1.2	4	ATL¡NTICO-CANARIAS 	[+] info
920668	21/06/2009	1:53:10	28.8565	-16.1015	48		2.2	3	ATL¡NTICO-CANARIAS 	[+] info
920733	21/06/2009	23:29:10	28.0454	-16.1659	11		1.5	4	ATL¡NTICO-CANARIAS 	[+] info
921449	24/06/2009	23:52:57	28.1617	-16.226	33		2.3	4	ATL¡NTICO-CANARIAS 	[+] info
922098	28/06/2009	19:20:34	28.1084	-16.1437	35		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
922421	30/06/2009	0:49:22	28.1325	-16.2109	16		1.2	4	ATL¡NTICO-CANARIAS 	[+] info
923726	03/07/2009	1:03:12	28.1935	-16.2332	28		2.1	4	ATL¡NTICO-CANARIAS 	[+] info
926145	12/07/2009	1:33:32	28.1133	-16.2149	-999		1.6	4	ATL¡NTICO-CANARIAS 	[+] info
927909	20/07/2009	8:16:30	28.1351	-16.1623	-999		2.1	4	ATL¡NTICO-CANARIAS 	[+] info
928305	21/07/2009	22:41:47	28.0404	-16.5339	-999		1	4	SE GRANADILLA DE ABONA.ITF 	[+] info
931735	06/08/2009	5:17:14	28.1347	-16.1861	-999		2.1	4	ATL¡NTICO-CANARIAS 	[+] info
933097	10/08/2009	20:50:15	28.1331	-16.17	14		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
934580	16/08/2009	10:19:25	28.2629	-16.1474	-999		1.4	4	ATL¡NTICO-CANARIAS 	[+] info
934644	16/08/2009	13:16:48	28.0859	-16.1592	27		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
936325	23/08/2009	8:40:00	28.0593	-16.1517	23		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
939834	06/09/2009	17:08:55	28.1986	-16.09	-999		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
941506	13/09/2009	19:42:04	28.1065	-16.1467	10		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
943390	22/09/2009	21:49:34	28.1619	-16.1626	-999		1	4	ATL¡NTICO-CANARIAS 	[+] info
944558	27/09/2009	23:31:23	28.6361	-16.7234	-999		1	4	ATL¡NTICO-CANARIAS 	[+] info
947752	07/10/2009	0:07:47	28.0854	-16.1825	29		2	4	ATL¡NTICO-CANARIAS 	[+] info
950499	12/10/2009	14:33:15	28.159	-16.1498	35	II 	2.8	4	ATL¡NTICO-CANARIAS 	[+] info
951514	16/10/2009	9:37:14	28.2996	-16.0316	-999		1.6	4	ATL¡NTICO-CANARIAS 	[+] info
951782	17/10/2009	20:38:28	28.0543	-16.1636	27		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
954629	30/10/2009	2:00:05	28.1404	-16.1538	27		1.6	4	ATL¡NTICO-CANARIAS 	[+] info
957703	14/11/2009	4:29:18	28.002	-16.2157	9		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
960280	28/11/2009	18:24:47	28.0895	-16.2255	17		1.5	4	ATL¡NTICO-CANARIAS 	[+] info
960279	28/11/2009	18:25:12	28.0497	-16.2154	-999		2	4	ATL¡NTICO-CANARIAS 	[+] info
960472	01/12/2009	6:43:18	28.1087	-16.1141	25		2.1	4	ATL¡NTICO-CANARIAS 	[+] info
961354	06/12/2009	5:01:04	28.1499	-16.1035	-999		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
962501	11/12/2009	23:18:09	28.1185	-16.4831	22		2.5	4	S ARICO.ITF 	[+] info
963033	16/12/2009	5:06:30	28.1546	-16.2032	32		2	4	ATL¡NTICO-CANARIAS 	[+] info
967673	21/01/2010	21:13:30	28.1135	-15.8606	32	IV 	2.6	4	ATL¡NTICO-CANARIAS 	[+] info
968858	30/01/2010	5:44:56	28.0872	-16.2641	-999		1.2	4	TENERIFE-GRAN CANARIA 	[+] info
969037	31/01/2010	9:09:41	28.0769	-16.1649	26		2.4	4	TENERIFE-GRAN CANARIA 	[+] info
969069	31/01/2010	15:09:12	28.0858	-16.1539	22		1.9	4	TENERIFE-GRAN CANARIA 	[+] info
969114	01/02/2010	5:38:34	28.1496	-16.1325	10		1.7	4	TENERIFE-GRAN CANARIA 	[+] info
970250	05/02/2010	15:10:06	28.439	-16.234	28	IV 	4.5	5	SE SANTA CRUZ DE TENERIFE.ITF 	[+] info
971623	13/02/2010	13:23:32	28.0815	-16.3543	31		2	4	TENERIFE-GRAN CANARIA 	[+] info
972563	19/02/2010	4:29:28	28.0962	-16.2001	20		2	4	TENERIFE-GRAN CANARIA 	[+] info
975615	08/03/2010	14:24:41	28.3956	-15.8262	-999		1.8	4	TENERIFE-GRAN CANARIA 	[+] info
975671	09/03/2010	1:57:00	28.6531	-16.3113	26		1.3	4	N TEGUESTE.ITF 	[+] info
976259	12/03/2010	0:06:42	28.1139	-16.1987	-999		2	4	TENERIFE-GRAN CANARIA 	[+] info
976904	16/03/2010	5:09:40	28.0977	-16.2205	24		1.4	4	TENERIFE-GRAN CANARIA 	[+] info
977917	22/03/2010	1:17:30	28.3383	-16.3574	10		1.2	4	SE CANDELARIA.ITF 	[+] info
978351	24/03/2010	1:32:33	28.1661	-16.2329	12		1.6	4	TENERIFE-GRAN CANARIA 	[+] info
978939	26/03/2010	13:00:49	28.1167	-16.1697	-999		2.2	4	TENERIFE-GRAN CANARIA 	[+] info
979183	28/03/2010	18:42:37	28.1116	-16.1538	-999		1.7	4	TENERIFE-GRAN CANARIA 	[+] info
979210	29/03/2010	1:26:46	28.1039	-16.1521	32		1.4	4	TENERIFE-GRAN CANARIA 	[+] info
979727	01/04/2010	19:15:00	28.1691	-16.0676	-999		1.6	4	TENERIFE-GRAN CANARIA 	[+] info
979728	01/04/2010	19:38:19	28.0025	-16.1531	-999		1.5	4	TENERIFE-GRAN CANARIA 	[+] info
980366	06/04/2010	16:19:48	28.7473	-15.7139	36		2	4	ATL¡NTICO-CANARIAS 	[+] info
980385	06/04/2010	20:47:22	28.1024	-16.2521	33		1.6	4	TENERIFE-GRAN CANARIA 	[+] info
981178	10/04/2010	10:07:04	28.9556	-16.2216	41		2.4	3	ATL¡NTICO-CANARIAS 	[+] info
981398	11/04/2010	18:43:35	28.146	-16.1901	5		1.5	4	TENERIFE-GRAN CANARIA 	[+] info
982036	14/04/2010	2:32:21	28.2002	-16.2287	7		1.9	4	TENERIFE-GRAN CANARIA 	[+] info
982256	14/04/2010	20:21:10	28.925	-16.2056	49		3.4	3	ATL¡NTICO-CANARIAS 	[+] info
983404	20/04/2010	17:43:10	28.1152	-16.142	-999		1.6	4	TENERIFE-GRAN CANARIA 	[+] info
983797	22/04/2010	4:10:39	28.0665	-15.9567	29		1.5	4	TENERIFE-GRAN CANARIA 	[+] info
986475	04/05/2010	19:30:04	28.0929	-16.1826	12		1.7	4	TENERIFE-GRAN CANARIA 	[+] info
995129	10/06/2010	4:41:55	28.7676	-16.7271	42		3	3	ATL¡NTICO-CANARIAS 	[+] info
995795	13/06/2010	12:50:41	28.1197	-16.2479	23		2.1	4	TENERIFE-GRAN CANARIA 	[+] info
996568	16/06/2010	22:24:44	28.0677	-16.1988	11		1.6	4	TENERIFE-GRAN CANARIA 	[+] info
1000977	03/07/2010	9:00:19	28.0114	-17.4407	18		2.7	4	ATL¡NTICO-CANARIAS 	[+] info
1003278	11/07/2010	3:49:42	28.1649	-16.1592	20		1.7	4	TENERIFE-GRAN CANARIA 	[+] info
1003942	14/07/2010	6:05:53	28.0849	-16.1922	24		1.9	4	TENERIFE-GRAN CANARIA 	[+] info
1006962	24/07/2010	7:08:49	28.0768	-16.1673	20		2	4	TENERIFE-GRAN CANARIA 	[+] info
1007835	28/07/2010	19:24:39	28.1002	-16.1563	30		2.2	4	TENERIFE-GRAN CANARIA 	[+] info
1008110	30/07/2010	1:19:46	28.0526	-16.1867	-999		1.8	4	TENERIFE-GRAN CANARIA 	[+] info
1008116	30/07/2010	1:20:34	28.087	-16.1678	-999		1.3	4	TENERIFE-GRAN CANARIA 	[+] info
1008402	30/07/2010	22:45:24	28.0532	-16.1874	18		3.1	4	TENERIFE-GRAN CANARIA 	[+] info
1008414	31/07/2010	2:14:21	28.5281	-16.5733	-999		1.2	4	ATL¡NTICO-CANARIAS 	[+] info
1008429	31/07/2010	4:27:16	28.0793	-16.1911	6		1.4	4	TENERIFE-GRAN CANARIA 	[+] info
1008449	31/07/2010	7:11:46	28.4646	-16.8622	-999		1.2	4	N BUENAVISTA DEL NORTE.ITF 	[+] info
1008797	02/08/2010	22:20:14	28.0955	-16.1242	29		1.5	4	TENERIFE-GRAN CANARIA 	[+] info
1008809	03/08/2010	0:54:33	28.2611	-16.5163	-999		1.3	4	NW FASNIA.ITF 	[+] info
1010473	10/08/2010	20:38:41	28.1156	-16.1551	-999		1.6	4	TENERIFE-GRAN CANARIA 	[+] info
1010869	11/08/2010	17:52:37	28.1628	-16.1702	10		1.3	4	TENERIFE-GRAN CANARIA 	[+] info
1011548	14/08/2010	23:28:09	28.1074	-16.1208	11		1.6	4	TENERIFE-GRAN CANARIA 	[+] info
1012716	20/08/2010	22:13:03	28.3429	-15.7179	9		2.1	4	TENERIFE-GRAN CANARIA 	[+] info
1014110	28/08/2010	10:52:35	28.3549	-17.35	-999		2.3	4	ATL¡NTICO-CANARIAS 	[+] info
1014159	28/08/2010	21:56:02	28.2481	-16.1407	-999		1.3	4	TENERIFE-GRAN CANARIA 	[+] info
1015081	02/09/2010	12:42:27	28.1562	-16.1459	-999		2.4	4	TENERIFE-GRAN CANARIA 	[+] info
1018490	17/09/2010	8:34:50	28.1332	-16.1506	-999		1.7	4	TENERIFE-GRAN CANARIA 	[+] info
1019255	21/09/2010	15:31:25	28.121	-16.2904	31		1.7	4	TENERIFE-GRAN CANARIA 	[+] info
1019278	21/09/2010	23:33:02	28.1323	-16.1524	-999		1.1	4	TENERIFE-GRAN CANARIA 	[+] info
1020241	27/09/2010	15:05:45	28.1121	-16.1563	28		2.4	4	TENERIFE-GRAN CANARIA 	[+] info
1021430	03/10/2010	13:31:22	28.191	-16.1692	14		1.4	4	TENERIFE-GRAN CANARIA 	[+] info
1022928	13/10/2010	1:20:24	28.2924	-16.1742	4		1.4	4	TENERIFE-GRAN CANARIA 	[+] info
1023118	14/10/2010	5:34:35	28.142	-16.2022	15		1.4	4	TENERIFE-GRAN CANARIA 	[+] info
1023494	16/10/2010	2:35:22	28.1812	-16.2255	35		1.6	4	TENERIFE-GRAN CANARIA 	[+] info
1023702	17/10/2010	0:19:27	28.4533	-16.5099	10		1.2	4	NE PUERTO DE LA CRUZ.ITF 	[+] info
1023741	17/10/2010	8:45:25	28.2476	-16.3983	9		1	4	E FASNIA.ITF 	[+] info
1023976	18/10/2010	23:11:58	28.0247	-16.2029	28		2	4	TENERIFE-GRAN CANARIA 	[+] info
1026407	29/10/2010	17:12:37	28.1163	-16.3435	3		1.4	4	SE ARICO.ITF 	[+] info
1026648	02/11/2010	19:52:42	28.178	-16.3136	7		1.7	4	SE FASNIA.ITF 	[+] info
1027712	06/11/2010	21:14:32	28.1892	-16.261	-999		1.7	4	TENERIFE-GRAN CANARIA 	[+] info
1027939	09/11/2010	2:20:29	28.3305	-16.4576	12		1.1	4	W ARAFO.ITF 	[+] info
1027942	09/11/2010	3:51:14	28.0205	-15.6548	18		1.5	4	W ARTENARA.IGC 	[+] info
1030663	22/11/2010	23:26:20	28.1251	-16.1511	-999		1.2	4	ATL¡NTICO-CANARIAS 	[+] info
1038038	05/01/2011	3:56:00	28.1069	-16.2412	22		1.1	4	TENERIFE-GRAN CANARIA 	[+] info
1039758	13/01/2011	23:02:13	28.4917	-16.0526	-999		2.1	4	E SANTA CRUZ DE TENERIFE.ITF 	[+] info
1040783	19/01/2011	5:34:43	28.0443	-16.1474	27		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
1044317	09/02/2011	16:46:13	28.413	-16.5374	30		2.1	4	SE LA OROTAVA.ITF 	[+] info
1048328	06/03/2011	19:48:19	28.2304	-16.0899	-999		1.2	4	ATL¡NTICO-CANARIAS 	[+] info
1051326	21/03/2011	3:32:16	28.11	-16.2425	17		1.3	4	ATL¡NTICO-CANARIAS 	[+] info
1051761	22/03/2011	23:26:31	27.5675	-17.3167	13		1.9	4	ATL¡NTICO-CANARIAS 	[+] info
1051911	23/03/2011	19:42:32	28.1441	-16.2181	-999		1.3	4	ATL¡NTICO-CANARIAS 	[+] info
1052086	24/03/2011	15:46:57	28.2236	-16.3247	12		2.1	4	E FASNIA.ITF 	[+] info
1053010	30/03/2011	20:57:37	28.1114	-16.1872	27		1.4	4	ATL¡NTICO-CANARIAS 	[+] info
1053101	31/03/2011	8:41:55	28.462	-16.6039	-999		1.3	4	NW PUERTO DE LA CRUZ.ITF 	[+] info
1056030	14/04/2011	20:09:41	28.0594	-16.2264	2		1.3	4	ATL¡NTICO-CANARIAS 	[+] info
1059385	05/05/2011	21:08:33	28.4771	-15.653	34		2	4	ATL¡NTICO-CANARIAS 	[+] info
1061877	17/05/2011	10:29:06	28.0969	-16.1765	-999		2.3	4	ATL¡NTICO-CANARIAS 	[+] info
1062853	21/05/2011	5:22:05	28.0899	-16.2769	37		2.8	4	ATL¡NTICO-CANARIAS 	[+] info
1062899	21/05/2011	20:06:04	28.2174	-16.1725	2		1.1	4	ATL¡NTICO-CANARIAS 	[+] info
1063096	22/05/2011	22:58:59	28.1196	-16.1592	-999		1.5	4	ATL¡NTICO-CANARIAS 	[+] info
1064337	30/05/2011	2:20:38	28.4428	-16.7185	-999		1	4	N ICOD DE LOS VINOS.ITF 	[+] info
1064739	02/06/2011	2:55:35	28.1033	-16.2038	33		2	4	ATL¡NTICO-CANARIAS 	[+] info
1064927	03/06/2011	1:02:54	28.1534	-16.1879	26		1.4	4	ATL¡NTICO-CANARIAS 	[+] info
1065149	04/06/2011	13:41:35	28.0751	-16.2	12		1.4	4	ATL¡NTICO-CANARIAS 	[+] info
1065219	05/06/2011	8:44:39	28.7955	-16.0162	38		1.9	4	ATL¡NTICO-CANARIAS 	[+] info
1065597	06/06/2011	23:31:59	28.489	-15.7647	37		2.6	4	ATL¡NTICO-CANARIAS 	[+] info
1066318	09/06/2011	11:58:50	28.1599	-16.3102	10		1.2	4	ATL¡NTICO-CANARIAS 	[+] info
1066580	10/06/2011	16:42:12	28.1472	-16.2882	17		1.6	4	ATL¡NTICO-CANARIAS 	[+] info
1070576	29/06/2011	12:08:53	28.0698	-16.1293	29		2.3	4	ATL¡NTICO-CANARIAS 	[+] info
1070864	30/06/2011	20:08:48	28.0412	-16.2828	27		2.3	4	ATL¡NTICO-CANARIAS 	[+] info
1071383	03/07/2011	9:39:27	28.2567	-16.2779	31		1.3	4	ATL¡NTICO-CANARIAS 	[+] info
1072120	06/07/2011	23:36:14	28.5559	-16.1324	34		2	4	NE SANTA CRUZ DE TENERIFE.ITF 	[+] info
1072348	07/07/2011	20:20:17	28.0725	-16.1969	15		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
1072793	11/07/2011	6:10:29	28.122	-16.2236	20		2.5	4	ATL¡NTICO-CANARIAS 	[+] info
1073218	13/07/2011	12:55:01	27.9553	-16.425	34		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
1074307	20/07/2011	1:32:44	28.1083	-16.177	29		2.1	4	ATL¡NTICO-CANARIAS 	[+] info
1075080	23/07/2011	0:15:05	28.0984	-16.1778	30		1.3	4	ATL¡NTICO-CANARIAS 	[+] info
1076100	26/07/2011	11:29:49	28.1621	-16.6333	18		2.2	4	NE VILAFLOR.ITF 	[+] info
1076913	28/07/2011	8:07:12	28.1118	-16.2279	24		1.9	4	ATL¡NTICO-CANARIAS 	[+] info
1077786	30/07/2011	19:44:17	28.1268	-16.1474	-999		1.6	4	ATL¡NTICO-CANARIAS 	[+] info
1078181	01/08/2011	3:45:48	28.1024	-16.172	-999		1.5	4	ATL¡NTICO-CANARIAS 	[+] info
