time (mins)	time (secs)	stress (Mpa)	strain (%)	strain	pore volume (cm3)	confining pressure (Mpa)	pore pressure (Mpa)	effective pressure (Mpa)
92.761416	5565.68496	131.439438	1.74116005	0.017411601	0.01426933	49.95989218	20.03612518	29.923767
92.846232	5570.77392	131.4205411	1.74116956	0.017411696	0.01541632	49.98353493	20.02309163	29.9604433
92.9277504	5575.665024	131.4246617	1.74120661	0.017412066	0.01627255	49.94240632	20.01266479	29.92974153
93.0094416	5580.566496	131.4299821	1.74139845	0.017413985	0.0159395	50.0146812	20.00354767	30.01113353
93.0942	5585.652	131.432415	1.74146251	0.017414625	0.01649651	50.01733422	20.01434326	30.00299096
93.1789872	5590.739232	131.412404	1.74160422	0.017416042	0.01807865	50.00654793	20.04830043	29.9582475
93.260592	5595.63552	131.4162639	1.74159248	0.017415925	0.01755424	50.04623613	20.01220703	30.0340291
93.3447456	5600.684736	131.4139614	1.74163519	0.017416352	0.01640275	49.99675317	19.99294281	30.00381036
93.4295904	5605.775424	131.416942	1.74160092	0.017416009	0.01622206	50.01725383	20.02784729	29.98940654
93.5108208	5610.649248	131.4106827	1.74166364	0.017416636	0.01864906	49.9901005	20.03205617	29.95804433
93.5924832	5615.548992	131.3893491	1.7416475	0.017416475	0.01950366	49.9870254	20.0151062	29.9719192
93.6772128	5620.632768	131.3706124	1.74156503	0.01741565	0.01845034	50.07369094	20.02090454	30.0527864
93.7618848	5625.713088	131.3257135	1.74146594	0.017414659	0.01746182	49.94192395	20.03265381	29.90927014
93.8437056	5630.622336	131.3364063	1.74156057	0.017415606	0.01878342	50.01103663	20.03145218	29.97958445
93.9253968	5635.523808	131.4212713	1.74182833	0.017418283	0.01848172	49.96495705	20.014534	29.95042305
94.0103568	5640.621408	131.4127505	1.74184534	0.017418453	0.01831273	49.95462632	20.04657745	29.90804887
94.094568	5645.67408	131.4112043	1.74198496	0.01741985	0.01844508	49.91844869	20.01888275	29.89956594
94.1761872	5650.571232	131.4097439	1.74204658	0.017420466	0.01863399	49.93261826	20.00993093	29.92268733
94.2610608	5655.663648	131.410571	1.74210453	0.017421045	0.01827114	49.92544303	20.01476288	29.91068015
94.3458336	5660.750016	131.4295126	1.74216946	0.017421695	0.01875369	49.87672381	20.0510788	29.82564501
94.4274816	5665.648896	131.4065621	1.74226336	0.017422634	0.01853506	49.98831172	20.01045227	29.97785945
94.5087984	5670.527904	131.4091179	1.74230554	0.017423055	0.01676438	49.85493684	20.03927231	29.81566453
94.5935568	5675.613408	131.4124115	1.74240562	0.017424056	0.01787568	49.92146349	20.01426697	29.90719652
94.6777392	5680.664352	131.4235142	1.74244089	0.017424409	0.01899065	49.91812711	20.01277924	29.90534787
94.7595024	5685.570144	131.4104219	1.74243538	0.017424354	0.018042	50.04406548	20.02067566	30.02338982
94.8441888	5690.651328	131.4124115	1.742486	0.01742486	0.01989341	49.94317007	20.03097534	29.91219473
94.929192	5695.75152	131.4132908	1.74258064	0.017425806	0.01991772	49.94570251	20.02365112	29.92205139
95.011056	5700.66336	131.4230448	1.74257697	0.01742577	0.0201498	49.99723554	20.00205994	29.9951756
95.0922864	5705.537184	131.3897664	1.7426573	0.017426573	0.02028253	49.96752968	20.00278473	29.96474495
95.1770736	5710.624416	131.4213719	1.74269309	0.017426931	0.019411	49.97171021	20.03399531	29.9377149
95.2615152	5715.690912	131.4198108	1.74277027	0.017427703	0.0197968	49.89939513	20.01289368	29.88650145
95.3431776	5720.590656	131.4063013	1.74274753	0.017427475	0.02005086	50.01954508	20.01506805	30.00447703
95.4249408	5725.496448	131.4161074	1.74272956	0.017427296	0.01982449	49.85529861	20.02830505	29.82699356
95.5091808	5730.550848	131.4306229	1.74283784	0.017428378	0.01970665	49.99187589	20.01895905	29.97291684
95.5939104	5735.634624	131.4463605	1.74294303	0.01742943	0.01930049	50.00121508	20.02864838	29.9725667
95.6781648	5740.689888	131.4268934	1.74299826	0.017429983	0.02037544	49.96684632	20.02407074	29.94277558
95.7631248	5745.787488	131.4203324	1.74302079	0.017430208	0.01914944	49.96214323	19.99843597	29.96370726
95.8445136	5750.670816	131.4097439	1.74308608	0.017430861	0.01887624	49.96661854	20.01164754	29.954971
95.926968	5755.61808	131.4291475	1.74306774	0.017430677	0.02137571	49.98658323	20.01686096	29.96972227
96.008616	5760.51696	131.400668	1.74316091	0.017431609	0.02443582	49.96178145	20.03875732	29.92302413
96.092928	5765.57568	131.3951688	1.74319955	0.017431996	0.02481807	50.01419883	20.01819611	29.99600272
96.1777584	5770.665504	131.4007201	1.74328562	0.017432856	0.02619835	49.99810648	20.02328237	29.97482411
96.25896	5775.5376	131.4066664	1.74328892	0.017432889	0.02831103	50.04635673	20.02803802	30.01831871
96.3438768	5780.632608	131.3803477	1.74337428	0.017433743	0.02566947	49.92347336	20.02243042	29.90104294
96.4282032	5785.692192	131.3992596	1.74328489	0.017432849	0.02700246	49.9763731	20.03005981	29.94631329
96.5098224	5790.589344	131.3874714	1.74333331	0.017433333	0.02613728	49.99613011	20.05046209	29.94566802
96.5915856	5795.495136	131.4141253	1.74335861	0.017433586	0.02687177	50.00117488	20.03231049	29.96886439
96.6758976	5800.553856	131.3779744	1.7433753	0.017433753	0.02785808	50.00161705	20.00240326	29.99921379
96.760656	5805.63936	131.4007723	1.74346902	0.01743469	0.02652692	50.05355206	20.00049591	30.05305615
96.8420016	5810.520096	131.4067186	1.74346022	0.017434602	0.0254207	49.95760763	20.04419963	29.913408
96.927048	5815.62288	131.4072774	1.74355752	0.017435575	0.0252691	49.97098665	20.03616333	29.93482332
97.0114752	5820.688512	131.4090658	1.74354165	0.017435417	0.02548666	49.95325961	20.01708984	29.93616977
97.0932672	5825.596032	131.4105263	1.74366269	0.017436627	0.0261784	49.96801205	20.00804901	29.95996304
97.1749008	5830.494048	131.408179	1.74365682	0.017436568	0.02646544	49.96243131	20.00996272	29.95246859
97.2590976	5835.545856	131.4223406	1.74372782	0.017437278	0.02891099	49.92166448	19.99980927	29.92185521
97.343928	5840.63568	131.3857501	1.74379107	0.017437911	0.02906181	49.97709665	20.04024506	29.93685159
97.4282112	5845.692672	131.4138645	1.74379322	0.017437932	0.03212491	49.85783105	20.01621246	29.84161859
97.5132144	5850.792864	131.40458	1.7438879	0.017438879	0.03101895	49.95663619	20.01517614	29.94146005
97.5944448	5855.666688	131.4078661	1.74376503	0.01743765	0.0317738	49.90007849	20.0025177	29.89756079
97.6760064	5860.560384	131.3625909	1.74378337	0.017437834	0.0329928	49.92560382	20.01148224	29.91412158
97.7608368	5865.650208	131.3426171	1.74371897	0.01743719	0.03428327	49.94055724	20.01823425	29.92232299
97.8457968	5870.747808	131.286541	1.74363151	0.017436315	0.03380464	49.91091168	20.02042135	29.89049033
97.9277472	5875.664832	131.4119346	1.74395063	0.017439506	0.03492226	49.86968927	20.02090454	29.84878473
98.0090208	5880.541248	131.4158988	1.7439752	0.017439752	0.03584159	49.9611383	20.01743317	29.94370513
98.0937648	5885.625888	131.4285402	1.74400132	0.017440013	0.03692367	50.02107258	20.01583099	30.00524159
98.1779616	5890.677696	131.4262265	1.7440526	0.017440526	0.03506557	49.90806437	20.03097534	29.87708903
98.2597392	5895.584352	131.4144383	1.74402435	0.017440244	0.03676704	49.99462271	20.02731323	29.96730948
98.3444544	5900.667264	131.4236483	1.74413892	0.017441389	0.03659476	49.87125697	19.99660492	29.87465205
98.429184	5905.75104	131.4382234	1.74416887	0.017441689	0.03388689	49.9763329	20.0069046	29.9694283
98.5109328	5910.655968	131.4422919	1.74424406	0.017442441	0.033073	49.8708483	20.02668381	29.84416449
98.592048	5915.52288	131.4003028	1.74429835	0.017442984	0.03511077	49.95908823	20.00862122	29.95046701
98.6769504	5920.617024	131.4263122	1.74427857	0.017442786	0.03448894	49.98799014	20.02101898	29.96697116
98.7612768	5925.676608	131.4175679	1.74437831	0.017443783	0.03330508	49.92709112	20.01548767	29.91160345
98.8429824	5930.578944	131.4459432	1.74449385	0.017444939	0.03354692	50.03672945	20.03122965	30.0054998
98.9250048	5935.500288	131.4246096	1.74445167	0.017444517	0.03550163	49.97669468	20.00972748	29.9669672
99.0093168	5940.559008	131.4429738	1.74449553	0.017444955	0.03577473	50.03502107	20.02719879	30.00782228
99.0940464	5945.642784	131.4078661	1.74454007	0.017445401	0.03722955	50.01874113	19.98378754	30.03495359
99.1752768	5950.516608	131.4460997	1.74456098	0.01744561	0.03708705	50.02852249	20.00490824	30.02361425
99.2600208	5955.601248	131.424278	1.74465425	0.017446543	0.03806391	49.99044218	20.02910614	29.96133604
99.344304	5960.65824	131.417255	1.7446248	0.017446248	0.03731261	50.01335468	20.04432678	29.9690279
99.4260384	5965.562304	131.4167333	1.74466038	0.017446604	0.0368391	50.08285594	20.00274658	30.08010936
99.5106528	5970.639168	131.4086336	1.74463688	0.017446369	0.03645563	50.0574646	19.99006271	30.06740189
99.5953968	5975.723808	131.4109957	1.74475135	0.017447514	0.03639083	50.00784764	20.00564575	30.00220189
99.677088	5980.62528	131.4099003	1.74476565	0.017447657	0.0360871	50.03900061	20.0233078	30.01569281
99.7612848	5985.677088	131.3676094	1.74472237	0.017447224	0.03543977	49.98915586	20.04768372	29.94147214
99.8460576	5990.763456	131.394513	1.74481664	0.017448166	0.03460509	49.97321761	20.03062566	29.94259195
99.9275184	5995.651104	131.3775609	1.74483974	0.017448397	0.0371123	49.99594922	20.01750946	29.97843976
100.0093392	6000.560352	131.3330159	1.74482434	0.017448243	0.03694862	50.01825876	20.05336761	29.96489115
100.0942704	6005.656224	131.3486715	1.74486269	0.017448627	0.03613201	49.90236974	19.98210907	29.92026067
100.1790864	6010.745184	131.3448563	1.74489843	0.017448984	0.03569909	49.88488388	20.02706528	29.8578186
100.2606624	6015.639744	131.3376582	1.74494795	0.01744948	0.03770632	49.95108895	20.03456116	29.91652779
100.3449168	6020.695008	131.3459107	1.74503674	0.017450367	0.03683104	49.99357758	20.04684448	29.9467331
100.4296896	6025.781376	131.3634254	1.74517977	0.017451798	0.03791885	49.95924902	20.02811432	29.9311347
100.5107616	6030.645696	131.33891	1.745175	0.01745175	0.03759965	49.83490515	20.00796	29.82694515
100.5924672	6035.548032	131.3324943	1.74519187	0.017451919	0.03850066	49.90646987	20.01373291	29.89273696
100.6771248	6040.627488	131.3234855	1.74521998	0.0174522	0.0381864	49.9534606	20.04470825	29.90875235
100.76184	6045.7104	131.3177851	1.74521498	0.01745215	0.03821688	50.00865159	20.03189087	29.97676072
100.8437184	6050.623104	131.3109521	1.74526816	0.017452682	0.03807031	49.86522067	20.00897725	29.85624342
100.9254384	6055.526304	131.3042234	1.74530118	0.017453012	0.03963415	49.89002914	20.02529144	29.8647377
101.010456	6060.62736	131.2973307	1.74533374	0.017453337	0.03923137	49.85767026	20.03322601	29.82444425
101.094696	6065.68176	131.3153857	1.74542552	0.017454255	0.03865049	49.87471395	20.04909515	29.8256188
101.1762288	6070.573728	131.2669287	1.74538004	0.0174538	0.03786918	49.85232401	20.01676559	29.83555842
101.261016	6075.66096	131.2832847	1.74545806	0.017454581	0.03869792	49.8860898	19.99893188	29.88715792
101.3458032	6080.748192	131.2717274	1.74542185	0.017454219	0.03777554	49.85931835	20.03398895	29.8253294
101.4274224	6085.645344	131.270945	1.74552639	0.017455264	0.03822258	49.86426263	20.01853943	29.8457232
101.5116192	6090.697152	131.2817832	1.74580479	0.017458048	0.03791079	49.95707166	20.01247406	29.9445976
101.5964496	6095.786976	131.2609302	1.74588218	0.017458822	0.03796242	49.96849442	20.04486084	29.92363358
101.677536	6100.65216	131.2469512	1.7460146	0.017460146	0.03890007	49.9534204	20.02307892	29.93034148
101.7593136	6105.558816	131.2279649	1.74595848	0.017459585	0.03917897	49.96499724	19.99458313	29.97041411
101.8441152	6110.646912	131.1673321	1.74589573	0.017458957	0.03903213	49.9717437	20.03701528	29.93472842
101.9291328	6115.747968	131.297286	1.74633518	0.017463352	0.04074037	49.95739994	20.0440979	29.91330204
102.0109968	6120.659808	131.315803	1.74632821	0.017463282	0.04024569	50.0222383	20.02334595	29.99889235
102.092184	6125.53104	131.3039104	1.7462996	0.017462996	0.04007102	49.87069421	20.00537872	29.86531549
102.1770576	6130.623456	131.316075	1.74649586	0.017464959	0.04138407	49.9931488	20.01298269	29.98016611
102.26124	6135.6744	131.297912	1.7465824	0.017465824	0.04219306	49.98413119	20.01869202	29.96543917
102.3428448	6140.570688	131.3146554	1.74649033	0.017464903	0.04282903	49.99860225	20.01132965	29.9872726
102.4275888	6145.655328	131.2946184	1.74660485	0.017466049	0.04348345	49.99711494	20.04089355	29.95622139
102.5123184	6150.739104	131.3051623	1.74646356	0.017464636	0.04353298	49.98464036	20.00703812	29.97760224
102.593952	6155.63712	131.3061533	1.74650647	0.017465065	0.04275248	49.9764133	19.99721527	29.97919803
102.6780912	6160.685472	131.3084223	1.74664504	0.01746645	0.04300634	49.96821303	20.02277374	29.94543929
102.762936	6165.77616	131.2923829	1.74674122	0.017467412	0.04336687	50.00808883	20.02048492	29.98760391
102.8440512	6170.643072	131.3080832	1.74688171	0.017468817	0.04286608	49.98809063	20.03142039	29.95667024
102.9260016	6175.560096	131.3116823	1.74689014	0.017468901	0.04321011	50.04543219	20.01533508	30.03009711
103.010904	6180.65424	131.3511416	1.74698905	0.017469891	0.04518474	50.04587436	20.0151825	30.03069186
103.0956912	6185.741472	131.3295212	1.74699578	0.017469958	0.04496858	49.98594007	20.01960754	29.96633253
103.17744	6190.6464	131.3179416	1.747053	0.01747053	0.04373126	49.97911322	20.03024419	29.94886903
103.2585552	6195.513312	131.3113693	1.74701155	0.017470116	0.04600191	49.97556915	20.05027771	29.92529144
103.3433712	6200.602272	131.3474606	1.74724109	0.017472411	0.0454664	49.87764835	20.0276947	29.84995365
103.427568	6205.65408	131.4408315	1.74758853	0.017475885	0.04601575	49.89943533	19.98947144	29.90996389
103.5091584	6210.549504	131.444274	1.74765418	0.017476542	0.04544819	49.93238378	20.02108892	29.91129486
103.5939888	6215.639328	131.4417145	1.74770703	0.01747707	0.04627167	49.92644796	20.0434494	29.88299856
103.678776	6220.72656	131.4434395	1.74776166	0.017477617	0.04765655	50.03256903	20.00541687	30.02715216
103.7603952	6225.623712	131.4421876	1.74777853	0.017477785	0.04727546	49.90968566	20.00782013	29.90186553
103.8446928	6230.681568	131.4466548	1.74786575	0.017478658	0.04809961	49.95569825	20.01730601	29.93839224
103.9298256	6235.789536	131.4571577	1.74789407	0.017478941	0.04843298	49.9518929	20.02090454	29.93098836
104.0110416	6240.662496	131.4417703	1.74791974	0.017479197	0.04848224	49.99707475	20.01903534	29.97803941
104.0927472	6245.564832	131.4590876	1.74794542	0.017479454	0.04823673	49.89392829	20.03204346	29.86188483
104.177448	6250.64688	131.439438	1.74797031	0.017479703	0.04705389	49.92655516	20.02267838	29.90387678
104.2621344	6255.728064	131.4527762	1.74810718	0.017481072	0.04611184	49.92065954	20.01281738	29.90784216
104.3438544	6260.631264	131.4422919	1.7481611	0.017481611	0.04736137	49.93167362	20.03414154	29.89753208
104.4280512	6265.683072	131.4443784	1.74819681	0.017481968	0.04636732	49.89396849	20.01846313	29.87550536
104.5127376	6270.764256	131.4351981	1.74828874	0.017482887	0.04496654	49.92394233	20.0217247	29.90221763
104.5940544	6275.643264	131.4547583	1.74844353	0.017484435	0.0460585	49.89959612	20.0220108	29.87758532
104.6756016	6280.536096	131.4418225	1.74853193	0.017485319	0.04564851	49.919735	19.99637604	29.92335896
104.760432	6285.62592	131.4356601	1.74864912	0.017486491	0.04590268	49.95221448	20.01197815	29.94023633
104.8453488	6290.720928	131.4443262	1.74880263	0.017488026	0.04750957	49.89577067	20.05074819	29.84502248
104.9271984	6295.631904	131.4430222	1.74887635	0.017488764	0.04793911	49.95474691	20.0422287	29.91251821
105.0085872	6300.515232	131.4298256	1.74896292	0.017489629	0.04831328	49.91221809	19.97993469	29.9322834
105.0933744	6305.602464	131.4259248	1.74908509	0.017490851	0.04815746	50.00354652	20.01689911	29.98664741
105.1776	6310.656	131.433216	1.74914008	0.017491401	0.04817688	49.96815944	20.04715602	29.92100342
105.2593488	6315.560928	131.4539759	1.74918813	0.017491881	0.04810034	49.98666363	20.02529144	29.96137219
105.3440064	6320.640384	131.4380334	1.74915184	0.017491518	0.04852834	49.97665448	20.02128601	29.95536847
105.4286928	6325.721568	131.4488642	1.74923215	0.017492322	0.04902863	49.95888724	20.01750946	29.94137778
105.5104416	6330.626496	131.4497509	1.74930514	0.017493051	0.04870658	49.93827939	20.01463572	29.92364367
105.5945664	6335.673984	131.4483016	1.74932691	0.017493269	0.04841643	49.99655218	20.00629425	29.99025793
105.6793248	6340.759488	131.4060926	1.74927286	0.017492729	0.04958154	49.97114744	20.02128601	29.94986143
105.7604112	6345.624672	131.3694239	1.74924315	0.017492432	0.04939303	50.03486028	20.0446701	29.99019018
105.8421312	6350.527872	131.3114737	1.7490946	0.017490946	0.0502065	50.02919245	20.00977198	30.01942047
105.9274224	6355.645344	131.441666	1.7495609	0.017495609	0.05075967	49.99916501	19.99908447	30.00008054
106.0124976	6360.749856	131.4560101	1.7497552	0.017497552	0.05056276	50.00354652	20.01163483	29.99191169
106.0940448	6365.642688	131.453037	1.74973686	0.017497369	0.04962469	50.0085712	20.02723694	29.98133426
106.1782992	6370.697952	131.4556152	1.74985177	0.017498518	0.05025873	49.97536817	20.02628326	29.94908491
106.2631152	6375.786912	131.4476645	1.74998482	0.017499848	0.05021913	49.99438822	20.01562119	29.97876703
106.3442448	6380.654688	131.4523589	1.75011723	0.017501172	0.05082252	50.04390469	20.02906799	30.0148367
106.425936	6385.55616	131.446204	1.75007835	0.017500784	0.05119994	49.94638586	20.03639221	29.90999365
106.5105936	6390.635616	131.4681113	1.75009564	0.017500956	0.0520103	50.00289667	20.01489003	29.98800664
106.5952368	6395.714208	131.4332682	1.7503252	0.017503252	0.0511865	50.06319942	20.0453949	30.01780452
106.676928	6400.61568	131.452724	1.75026138	0.017502614	0.05129114	49.94156218	20.02773285	29.91382933
106.7611392	6405.668352	131.4582791	1.75032248	0.017503225	0.0515071	49.97910652	20.00026703	29.97883949
106.845912	6410.75472	131.4687894	1.75030907	0.017503091	0.05167711	49.97921371	20.02617518	29.95303853
106.9272432	6415.634592	131.4506376	1.75039966	0.017503997	0.05128544	50.03590541	20.04074097	29.99516444
107.009136	6420.54816	131.4614348	1.75046019	0.017504602	0.05157818	50.00029054	20.03726959	29.96302095
